,Forks,Full_Name,Language,Name,PRs_count,Project_ID,Stars,Watchers
1130,5969.0,tiangolo/fastapi,Python,fastapi,3224.0,160919119.0,71100.0,71100.0
1131,5652.0,yt-dlp/yt-dlp,Python,yt-dlp,2733.0,307260205.0,71032.0,71032.0
1132,9416.0,vuejs/awesome-vue,,awesome-vue,3846.0,44571718.0,70988.0,70988.0
1133,2444.0,oven-sh/bun,Zig,bun,3662.0,357728969.0,70733.0,70733.0
1134,28052.0,home-assistant/core,Python,core,67501.0,12888993.0,68714.0,68714.0
1135,55295.0,ChatGPTNextWeb/ChatGPT-Next-Web,TypeScript,ChatGPT-Next-Web,1715.0,612344730.0,68314.0,68314.0
1136,5720.0,netdata/netdata,C,netdata,9378.0,10744183.0,68226.0,68226.0
1137,18534.0,moby/moby,Go,moby,24805.0,7691631.0,67763.0,67763.0
1138,24130.0,elastic/elasticsearch,Java,elasticsearch,72938.0,507775.0,67672.0,67672.0
1139,6349.0,thedaviddias/Front-End-Checklist,,Front-End-Checklist,301.0,107111421.0,67481.0,67481.0
1140,2173.0,base-org/node,Shell,node,120.0,596115135.0,67308.0,67308.0
1141,8664.0,DopplerHQ/awesome-interview-questions,,awesome-interview-questions,232.0,47018239.0,67283.0,67283.0
1142,5783.0,mermaid-js/mermaid,JavaScript,mermaid,2431.0,26066727.0,67098.0,67098.0
1143,13610.0,microsoft/ML-For-Beginners,HTML,ML-For-Beginners,479.0,343965132.0,67013.0,67013.0
1144,16593.0,hakimel/reveal.js,JavaScript,reveal.js,1066.0,1861458.0,66954.0,66954.0
1145,15937.0,pallets/flask,Python,flask,2541.0,596892.0,66413.0,66413.0
1146,6187.0,supabase/supabase,TypeScript,supabase,10121.0,214587193.0,66176.0,66176.0
1147,10206.0,apple/swift,C++,swift,54767.0,44838949.0,65979.0,65979.0
1148,9839.0,CompVis/stable-diffusion,Jupyter Notebook,stable-diffusion,147.0,523379232.0,65491.0,65491.0
1149,5346.0,coder/code-server,TypeScript,code-server,1834.0,172953845.0,65362.0,65362.0
1150,8941.0,Developer-Y/cs-video-courses,,cs-video-courses,186.0,71583602.0,64943.0,64943.0
1151,23466.0,redis/redis,C,redis,6519.0,156018.0,64890.0,64890.0
1152,20775.0,anuraghazra/github-readme-stats,JavaScript,github-readme-stats,2184.0,278335273.0,64883.0,64883.0
1153,5749.0,vitejs/vite,TypeScript,vite,5688.0,257485422.0,64874.0,64874.0
1154,7138.0,nomic-ai/gpt4all,C++,gpt4all,673.0,619959033.0,64718.0,64718.0
1155,7391.0,nestjs/nest,TypeScript,nest,7933.0,80945428.0,64449.0,64449.0
1156,8724.0,webpack/webpack,JavaScript,webpack,6759.0,3678731.0,64180.0,64180.0
1157,14117.0,fighting41love/funNLP,Python,funNLP,25.0,145553672.0,64174.0,64174.0
1158,6774.0,MunGell/awesome-for-beginners,,awesome-for-beginners,1237.0,44882201.0,63948.0,63948.0
1159,13778.0,expressjs/express,JavaScript,express,1316.0,237159.0,63826.0,63826.0
1160,15267.0,protocolbuffers/protobuf,C++,protobuf,10421.0,23357588.0,63713.0,63713.0
1161,13961.0,bregman-arie/devops-exercises,Python,devops-exercises,356.0,212639071.0,63638.0,63638.0
1162,14471.0,josephmisiti/awesome-machine-learning,Python,awesome-machine-learning,887.0,21872392.0,63574.0,63574.0
1163,11865.0,chartjs/Chart.js,JavaScript,Chart.js,3785.0,8843683.0,63498.0,63498.0
1164,6915.0,rustdesk/rustdesk,Rust,rustdesk,2825.0,299354207.0,63237.0,63237.0
1165,5219.0,FuelLabs/sway,Rust,sway,3166.0,331107018.0,63156.0,63156.0
1166,4500.0,ollama/ollama,Go,ollama,1455.0,658928958.0,62797.0,62797.0
1167,7048.0,enaqx/awesome-react,,awesome-react,1284.0,22670857.0,61989.0,61989.0
1168,8664.0,leonardomso/33-js-concepts,JavaScript,33-js-concepts,402.0,147350463.0,61917.0,61917.0
1169,3309.0,microsoft/playwright,TypeScript,playwright,14013.0,221981891.0,61849.0,61849.0
1170,12721.0,kdn251/interviews,Java,interviews,168.0,81975372.0,61671.0,61671.0
1171,1338.0,resume/resume.github.com,JavaScript,resume.github.com,183.0,1334369.0,61438.0,61438.0
1172,10582.0,2dust/v2rayN,C#,v2rayN,265.0,199570071.0,61409.0,61409.0
1173,12166.0,twitter/the-algorithm,Scala,the-algorithm,528.0,619859161.0,61392.0,61392.0
1174,23696.0,ansible/ansible,Python,ansible,50669.0,3638964.0,61184.0,61184.0
1175,19343.0,keras-team/keras,Python,keras,7155.0,33015583.0,60965.0,60965.0
1176,6950.0,openai/whisper,Python,whisper,220.0,537603333.0,60580.0,60580.0
1177,15261.0,reduxjs/redux,TypeScript,redux,2527.0,36535156.0,60472.0,60472.0
1178,11572.0,grafana/grafana,TypeScript,grafana,48886.0,15111821.0,60468.0,60468.0
1179,7531.0,strapi/strapi,TypeScript,strapi,10134.0,43441403.0,60244.0,60244.0
1180,4176.0,hoppscotch/hoppscotch,TypeScript,hoppscotch,2280.0,203587744.0,60197.0,60197.0
1181,10068.0,socketio/socket.io,TypeScript,socket.io,853.0,557980.0,60192.0,60192.0
1182,8231.0,Anduin2017/HowToCook,Shell,HowToCook,672.0,243950408.0,60191.0,60191.0
1183,17374.0,atom/atom,JavaScript,atom,5280.0,3228505.0,59980.0,59980.0
1184,2300.0,junegunn/fzf,Go,fzf,867.0,13807606.0,59874.0,59874.0
1185,28926.0,python/cpython,Python,cpython,50411.0,81598961.0,59689.0,59689.0
1186,8523.0,lydiahallie/javascript-questions,,javascript-questions,515.0,191529732.0,59628.0,59628.0
1187,4011.0,syncthing/syncthing,Go,syncthing,4069.0,14712850.0,59606.0,59606.0
1188,11268.0,adam-p/markdown-here,JavaScript,markdown-here,82.0,4311796.0,59485.0,59485.0
1189,4708.0,kelseyhightower/nocode,Dockerfile,nocode,620.0,120538304.0,59431.0,59431.0
1190,17804.0,xingshaocheng/architect-awesome,,architect-awesome,81.0,128398636.0,59252.0,59252.0
1191,19549.0,apache/echarts,TypeScript,echarts,1786.0,9185792.0,59011.0,59011.0
1192,11018.0,h5bp/Front-end-Developer-Interview-Questions,Nunjucks,Front-end-Developer-Interview-Questions,695.0,3402537.0,58982.0,58982.0
1193,27565.0,angular/angular.js,JavaScript,angular.js,8000.0,460078.0,58923.0,58923.0
1194,12597.0,apache/superset,TypeScript,superset,15845.0,39464018.0,58910.0,58910.0
1195,20618.0,jquery/jquery,JavaScript,jquery,2987.0,167174.0,58907.0,58907.0
1196,6952.0,lodash/lodash,JavaScript,lodash,1402.0,3955647.0,58904.0,58904.0
1197,2684.0,FuelLabs/fuel-core,Rust,fuel-core,1119.0,290882787.0,58650.0,58650.0
1198,9706.0,awesomedata/awesome-public-datasets,,awesome-public-datasets,339.0,26898879.0,58467.0,58467.0
1199,24982.0,scikit-learn/scikit-learn,Python,scikit-learn,17131.0,843222.0,58171.0,58171.0
1200,9075.0,tesseract-ocr/tesseract,C++,tesseract,1590.0,22887094.0,58170.0,58170.0
1201,5574.0,3b1b/manim,Python,manim,800.0,32689863.0,58093.0,58093.0
1202,16410.0,shadowsocks/shadowsocks-windows,C#,shadowsocks-windows,487.0,7600409.0,57944.0,57944.0
1203,3842.0,ventoy/Ventoy,C,Ventoy,465.0,246335987.0,57862.0,57862.0
1204,12952.0,xtekky/gpt4free,Python,gpt4free,657.0,620936652.0,57545.0,57545.0
1205,3098.0,shadcn-ui/ui,TypeScript,ui,1092.0,585146387.0,57463.0,57463.0
1206,8113.0,ggerganov/llama.cpp,C++,llama.cpp,3071.0,612354784.0,57266.0,57266.0
1207,5827.0,ByteByteGoHq/system-design-101,,system-design-101,35.0,693342566.0,56984.0,56984.0
1208,7201.0,binary-husky/gpt_academic,Python,gpt_academic,258.0,616372661.0,56946.0,56946.0
1209,10451.0,d2l-ai/d2l-zh,Python,d2l-zh,1328.0,101138315.0,56916.0,56916.0
1210,13991.0,swisskyrepo/PayloadsAllTheThings,Python,PayloadsAllTheThings,623.0,71220757.0,56911.0,56911.0
1211,18573.0,TheAlgorithms/Java,Java,Java,3866.0,63477660.0,56784.0,56784.0
1212,6823.0,chrislgarry/Apollo-11,Assembly,Apollo-11,511.0,18408635.0,56581.0,56581.0
1213,7228.0,sdmg15/Best-websites-a-programmer-should-visit,,Best-websites-a-programmer-should-visit,1716.0,83999700.0,56304.0,56304.0
1214,11221.0,bradtraversy/design-resources-for-developers,,design-resources-for-developers,1298.0,261787758.0,56266.0,56266.0
1215,12164.0,h5bp/html5-boilerplate,JavaScript,html5-boilerplate,1695.0,486550.0,56000.0,56000.0
1216,8810.0,openai/openai-cookbook,MDX,openai-cookbook,706.0,468576060.0,55996.0,55996.0
1217,5770.0,sindresorhus/awesome-nodejs,,awesome-nodejs,1106.0,21737266.0,55971.0,55971.0
1218,9677.0,ocornut/imgui,C++,imgui,1273.0,22067521.0,55870.0,55870.0
1219,7632.0,fffaraz/awesome-cpp,,awesome-cpp,923.0,21935031.0,55697.0,55697.0
1220,7552.0,obsproject/obs-studio,C,obs-studio,6449.0,13233158.0,55675.0,55675.0
1221,3213.0,Eugeny/tabby,TypeScript,tabby,3959.0,77213120.0,55264.0,55264.0
1222,37563.0,spring-projects/spring-framework,Java,spring-framework,4733.0,1148753.0,55166.0,55166.0
1223,10355.0,gatsbyjs/gatsby,JavaScript,gatsby,22122.0,36040894.0,55019.0,55019.0
1224,21312.0,rails/rails,Ruby,rails,34142.0,8514.0,54930.0,54930.0
1225,14627.0,ElemeFE/element,Vue,element,5118.0,67274736.0,53958.0,53958.0
1226,8077.0,prakhar1989/awesome-courses,,awesome-courses,265.0,26689598.0,53915.0,53915.0
1227,3847.0,caddyserver/caddy,Go,caddy,2281.0,29207621.0,53871.0,53871.0
1228,9429.0,azl397985856/leetcode,JavaScript,leetcode,309.0,127407957.0,53806.0,53806.0
1229,23322.0,danielmiessler/SecLists,PHP,SecLists,731.0,3482588.0,53756.0,53756.0
1230,15754.0,scutan90/DeepLearning-500-questions,JavaScript,DeepLearning-500-questions,344.0,138839979.0,53291.0,53291.0
1231,5553.0,binhnguyennus/awesome-scalability,,awesome-scalability,88.0,115478820.0,53262.0,53262.0
1232,9157.0,meta-llama/llama,Python,llama,181.0,601538369.0,53170.0,53170.0
1233,7916.0,facebook/docusaurus,TypeScript,docusaurus,5914.0,94911145.0,52961.0,52961.0
1234,2922.0,alacritty/alacritty,Rust,alacritty,2293.0,51980455.0,52849.0,52849.0
1235,8750.0,prometheus/prometheus,Go,prometheus,7999.0,6838921.0,52834.0,52834.0
1236,3816.0,localstack/localstack,Python,localstack,5337.0,71948498.0,52200.0,52200.0
1237,4757.0,nuxt/nuxt,TypeScript,nuxt,5592.0,71995937.0,52028.0,52028.0
1238,10117.0,remix-run/react-router,TypeScript,react-router,3229.0,19872456.0,51929.0,51929.0
1239,9047.0,Alvin9999/new-pac,,new-pac,5.0,54544023.0,51882.0,51882.0
1240,6926.0,zylon-ai/private-gpt,Python,private-gpt,392.0,635240594.0,51877.0,51877.0
1241,10708.0,necolas/normalize.css,CSS,normalize.css,391.0,1700621.0,51850.0,51850.0
1242,13283.0,ageitgey/face_recognition,Python,face_recognition,227.0,83844720.0,51814.0,51814.0
1243,6186.0,sherlock-project/sherlock,Python,sherlock,1023.0,162998479.0,51382.0,51382.0
1244,9199.0,psf/requests,Python,requests,2498.0,1362490.0,51376.0,51376.0
1245,6559.0,Solido/awesome-flutter,Dart,awesome-flutter,933.0,90528830.0,51355.0,51355.0
1246,3555.0,ryanoasis/nerd-fonts,CSS,nerd-fonts,543.0,27574418.0,51349.0,51349.0
1247,4953.0,Semantic-Org/Semantic-UI,JavaScript,Semantic-UI,881.0,9309093.0,51004.0,51004.0
1248,10330.0,scrapy/scrapy,Python,scrapy,3308.0,529502.0,50947.0,50947.0
1249,8544.0,CorentinJ/Real-Time-Voice-Cloning,Python,Real-Time-Voice-Cloning,134.0,188660663.0,50817.0,50817.0
1250,6584.0,gpt-engineer-org/gpt-engineer,Python,gpt-engineer,550.0,634224458.0,50572.0,50572.0
1251,13523.0,ionic-team/ionic-framework,TypeScript,ionic-framework,7552.0,12256376.0,50434.0,50434.0
1252,13452.0,PlexPt/awesome-chatgpt-prompts-zh,,awesome-chatgpt-prompts-zh,56.0,577116112.0,50355.0,50355.0
1253,1252.0,nektos/act,Go,act,1069.0,163883279.0,50312.0,50312.0
1254,25091.0,git/git,C,git,1465.0,36502.0,50096.0,50096.0
1255,6215.0,PKUFlyingPig/cs-self-learning,HTML,cs-self-learning,279.0,419347358.0,50010.0,50010.0
1256,9570.0,google/material-design-icons,,material-design-icons,162.0,24953448.0,49819.0,49819.0
1257,4450.0,louislam/uptime-kuma,JavaScript,uptime-kuma,1447.0,382496361.0,49741.0,49741.0
1258,6006.0,abi/screenshot-to-code,Python,screenshot-to-code,79.0,718741813.0,49723.0,49723.0
1259,10785.0,google/guava,Java,guava,2240.0,20300177.0,49423.0,49423.0
1260,9402.0,rust-lang/rustlings,Rust,rustlings,1372.0,42489829.0,49351.0,49351.0
1261,9298.0,soimort/you-get,Python,you-get,1058.0,5483330.0,49278.0,49278.0
1262,12905.0,deepfakes/faceswap,Python,faceswap,520.0,114747226.0,49275.0,49275.0
1263,10245.0,wasabeef/awesome-android-ui,,awesome-android-ui,234.0,28428729.0,49177.0,49177.0
1264,3195.0,AppFlowy-IO/AppFlowy,Dart,AppFlowy,2783.0,377496562.0,48943.0,48943.0
1265,3636.0,juliangarnier/anime,JavaScript,anime,157.0,53809090.0,48725.0,48725.0
1266,4233.0,OpenInterpreter/open-interpreter,Python,open-interpreter,409.0,666299222.0,48616.0,48616.0
1267,3921.0,jgthms/bulma,CSS,bulma,1160.0,50264296.0,48604.0,48604.0
1268,3980.0,tldr-pages/tldr,Markdown,tldr,11362.0,15019962.0,48487.0,48487.0
1269,5031.0,labmlai/annotated_deep_learning_paper_implementations,Jupyter Notebook,annotated_deep_learning_paper_implementations,112.0,290091948.0,48417.0,48417.0
1270,4132.0,prettier/prettier,JavaScript,prettier,9450.0,75104123.0,48315.0,48315.0
1271,9881.0,jekyll/jekyll,Ruby,jekyll,4444.0,65252.0,48311.0,48311.0
1272,8129.0,xai-org/grok-1,Python,grok-1,61.0,773286980.0,48096.0,48096.0
1273,4848.0,traefik/traefik,Go,traefik,4819.0,42408804.0,47941.0,47941.0
1274,7037.0,moment/moment,JavaScript,moment,2064.0,1424470.0,47791.0,47791.0
1275,5541.0,NationalSecurityAgency/ghidra,Java,ghidra,1217.0,173228436.0,47766.0,47766.0
1276,7574.0,ReactiveX/RxJava,Java,RxJava,3878.0,7508411.0,47658.0,47658.0
1277,8562.0,commaai/openpilot,Python,openpilot,12525.0,74627617.0,47603.0,47603.0
1278,5615.0,JetBrains/kotlin,Kotlin,kotlin,5259.0,3432266.0,47541.0,47541.0
1279,10857.0,youngyangyang04/leetcode-master,Shell,leetcode-master,2328.0,228016443.0,47418.0,47418.0
1280,29807.0,DefinitelyTyped/DefinitelyTyped,TypeScript,DefinitelyTyped,58740.0,6093316.0,47181.0,47181.0
1281,6647.0,NARKOZ/hacker-scripts,JavaScript,hacker-scripts,145.0,46629305.0,47172.0,47172.0
1282,1670.0,Textualize/rich,Python,rich,1095.0,220809393.0,47140.0,47140.0
1283,15575.0,ultralytics/yolov5,Python,yolov5,2659.0,264818686.0,47055.0,47055.0
1284,5403.0,lencx/ChatGPT,Rust,ChatGPT,158.0,575340621.0,46979.0,46979.0
1285,2602.0,pi-hole/pi-hole,Shell,pi-hole,2475.0,20619036.0,46886.0,46886.0
1286,4748.0,jgraph/drawio-desktop,JavaScript,drawio-desktop,34.0,92443980.0,46836.0,46836.0
1287,9377.0,chinese-poetry/chinese-poetry,JavaScript,chinese-poetry,157.0,67186968.0,46733.0,46733.0
1288,3359.0,iamadamdev/bypass-paywalls-chrome,JavaScript,bypass-paywalls-chrome,194.0,128565937.0,46691.0,46691.0
1289,1159.0,sharkdp/bat,Rust,bat,1532.0,130464961.0,46606.0,46606.0
1290,9591.0,etcd-io/etcd,Go,etcd,11005.0,11225014.0,46406.0,46406.0
1291,9701.0,mozilla/pdf.js,JavaScript,pdf.js,8238.0,1663468.0,46323.0,46323.0
1292,7250.0,algorithm-visualizer/algorithm-visualizer,JavaScript,algorithm-visualizer,252.0,58836534.0,46213.0,46213.0
1293,3114.0,cypress-io/cypress,JavaScript,cypress,7461.0,31629751.0,46163.0,46163.0
1294,19427.0,ethereum/go-ethereum,Go,go-ethereum,10205.0,15452919.0,46147.0,46147.0
1295,5666.0,serverless/serverless,JavaScript,serverless,5445.0,34302698.0,46092.0,46092.0
1296,4868.0,golang-standards/project-layout,Makefile,project-layout,130.0,102969245.0,45970.0,45970.0
1297,6721.0,mastodon/mastodon,Ruby,mastodon,17272.0,52281283.0,45969.0,45969.0
1298,2131.0,minimaxir/big-list-of-naughty-strings,Python,big-list-of-naughty-strings,161.0,40416236.0,45862.0,45862.0
1299,2351.0,FiloSottile/mkcert,Go,mkcert,150.0,138547797.0,45810.0,45810.0
1300,2241.0,iamkun/dayjs,JavaScript,dayjs,1043.0,128907699.0,45797.0,45797.0
1301,6789.0,vsouza/awesome-ios,Swift,awesome-ios,2684.0,21700699.0,45795.0,45795.0
1302,9962.0,TryGhost/Ghost,JavaScript,Ghost,13167.0,9852918.0,45755.0,45755.0
1303,1684.0,jesseduffield/lazygit,Go,lazygit,1523.0,134017286.0,45736.0,45736.0
1304,5254.0,tiimgreen/github-cheat-sheet,,github-cheat-sheet,173.0,18708860.0,45717.0,45717.0
1305,10193.0,iperov/DeepFaceLab,Python,DeepFaceLab,131.0,136026789.0,45516.0,45516.0
1306,3610.0,charlax/professional-programming,Python,professional-programming,57.0,45723377.0,45308.0,45308.0
1307,9093.0,square/okhttp,Kotlin,okhttp,4222.0,5152285.0,45269.0,45269.0
1308,6253.0,ziishaned/learn-regex,,learn-regex,179.0,98029592.0,45157.0,45157.0
1309,1881.0,BurntSushi/ripgrep,Rust,ripgrep,814.0,53631945.0,45023.0,45023.0
1310,3354.0,marktext/marktext,JavaScript,marktext,1065.0,110446844.0,44746.0,44746.0
1311,8928.0,v2ray/v2ray-core,Go,v2ray-core,618.0,41912791.0,44732.0,44732.0
1312,7860.0,vuejs/core,TypeScript,core,4302.0,137078487.0,44685.0,44685.0
1313,1288.0,FuelLabs/fuels-rs,Rust,fuels-rs,798.0,423275200.0,44662.0,44662.0
1314,1255.0,FuelLabs/fuels-ts,TypeScript,fuels-ts,1345.0,402860175.0,44607.0,44607.0
1315,5400.0,JuliaLang/julia,Julia,julia,29144.0,1644196.0,44539.0,44539.0
1316,6548.0,ngosang/trackerslist,,trackerslist,55.0,56969116.0,44508.0,44508.0
1317,5125.0,minio/minio,Go,minio,10428.0,29261473.0,44313.0,44313.0
1318,10936.0,topjohnwu/Magisk,C++,Magisk,2226.0,67702184.0,44280.0,44280.0
1319,8536.0,justjavac/awesome-wechat-weapp,,awesome-wechat-weapp,304.0,68957920.0,44204.0,44204.0
1320,4798.0,gogs/gogs,Go,gogs,2274.0,16752620.0,44161.0,44161.0
1321,5210.0,facebookresearch/segment-anything,Jupyter Notebook,segment-anything,106.0,618058471.0,44155.0,44155.0
1322,10474.0,karan/Projects,,Projects,113.0,11177928.0,44137.0,44137.0
1323,5160.0,meteor/meteor,JavaScript,meteor,3848.0,3214406.0,44049.0,44049.0
1324,4003.0,typescript-cheatsheets/react,JavaScript,react,462.0,135786093.0,44025.0,44025.0
1325,4169.0,dair-ai/Prompt-Engineering-Guide,MDX,Prompt-Engineering-Guide,333.0,579082810.0,44008.0,44008.0
1326,3948.0,rclone/rclone,Go,rclone,2452.0,17803236.0,43911.0,43911.0
1327,11567.0,android/architecture-samples,Kotlin,architecture-samples,483.0,51148780.0,43866.0,43866.0
1328,1655.0,wagoodman/dive,Go,dive,202.0,133251103.0,43688.0,43688.0
1329,6345.0,jestjs/jest,TypeScript,jest,7185.0,15062869.0,43612.0,43612.0
1330,18157.0,ColorlibHQ/AdminLTE,Astro,AdminLTE,2514.0,15428480.0,43593.0,43593.0
1331,1617.0,meilisearch/meilisearch,Rust,meilisearch,1911.0,130688011.0,43436.0,43436.0
1332,5103.0,kamranahmedse/design-patterns-for-humans,,design-patterns-for-humans,81.0,82227585.0,43430.0,43430.0
1333,7027.0,PowerShell/PowerShell,C#,PowerShell,8436.0,49609581.0,43382.0,43382.0
1334,4397.0,agalwood/Motrix,JavaScript,Motrix,278.0,162279822.0,43356.0,43356.0
1335,10303.0,Avik-Jain/100-Days-Of-ML-Code,,100-Days-Of-ML-Code,55.0,139824423.0,43337.0,43337.0
1336,2306.0,x64dbg/x64dbg,C++,x64dbg,836.0,33791743.0,43229.0,43229.0
1337,14995.0,aymericdamien/TensorFlow-Examples,Jupyter Notebook,TensorFlow-Examples,170.0,45986162.0,43224.0,43224.0
1338,2911.0,gorhill/uBlock,JavaScript,uBlock,384.0,33263118.0,43152.0,43152.0
1339,2252.0,parcel-bundler/parcel,JavaScript,parcel,3137.0,99598595.0,43121.0,43121.0
1340,23473.0,microsoft/generative-ai-for-beginners,Jupyter Notebook,generative-ai-for-beginners,281.0,655806940.0,43055.0,43055.0
1341,2559.0,rust-unofficial/awesome-rust,Rust,awesome-rust,1569.0,21938243.0,43053.0,43053.0
1342,2064.0,romkatv/powerlevel10k,Shell,powerlevel10k,238.0,172378503.0,43037.0,43037.0
1343,4651.0,laurent22/joplin,TypeScript,joplin,4033.0,79162682.0,43009.0,43009.0
1344,10648.0,astaxie/build-web-application-with-golang,Go,build-web-application-with-golang,897.0,5271882.0,42926.0,42926.0
1345,5572.0,babel/babel,TypeScript,babel,6953.0,24560307.0,42916.0,42916.0
1346,4691.0,Z4nzu/hackingtool,Python,hackingtool,109.0,254832799.0,42796.0,42796.0
1347,1311.0,pmndrs/zustand,TypeScript,zustand,746.0,180328715.0,42698.0,42698.0
1348,3457.0,vercel/hyper,TypeScript,hyper,4050.0,62367558.0,42678.0,42678.0
1349,7276.0,square/retrofit,HTML,retrofit,1349.0,892275.0,42629.0,42629.0
1350,4732.0,pixijs/pixijs,TypeScript,pixijs,4135.0,7741856.0,42571.0,42571.0
1351,73456.0,firstcontributions/first-contributions,,first-contributions,82879.0,68720867.0,42536.0,42536.0
1352,2939.0,nocodb/nocodb,TypeScript,nocodb,3664.0,108761645.0,42533.0,42533.0
1353,2209.0,withastro/astro,TypeScript,astro,6482.0,348060227.0,42527.0,42527.0
1354,11712.0,FFmpeg/FFmpeg,C,FFmpeg,383.0,1614410.0,42511.0,42511.0
1355,5199.0,go-gitea/gitea,Go,gitea,17625.0,72495579.0,42032.0,42032.0
1356,17347.0,pandas-dev/pandas,Python,pandas,32123.0,858127.0,42004.0,42004.0
1357,1060.0,google/zx,JavaScript,zx,283.0,364474335.0,41722.0,41722.0
1358,3188.0,k88hudson/git-flight-rules,,git-flight-rules,284.0,22119721.0,41615.0,41615.0
1359,3650.0,huginn/huginn,Ruby,huginn,1268.0,8681349.0,41596.0,41596.0
1360,5370.0,isocpp/CppCoreGuidelines,Python,CppCoreGuidelines,1028.0,41058054.0,41567.0,41567.0
1361,2636.0,ruanyf/weekly,,weekly,111.0,152870372.0,41535.0,41535.0
1362,17557.0,jakevdp/PythonDataScienceHandbook,Jupyter Notebook,PythonDataScienceHandbook,205.0,65388917.0,41533.0,41533.0
1363,3331.0,poteto/hiring-without-whiteboards,JavaScript,hiring-without-whiteboards,1412.0,85031442.0,41467.0,41467.0
1364,2720.0,yarnpkg/yarn,JavaScript,yarn,2286.0,49970642.0,41333.0,41333.0
1365,3252.0,quilljs/quill,TypeScript,quill,716.0,5239185.0,41292.0,41292.0
1366,9323.0,hashicorp/terraform,Go,terraform,14059.0,17728164.0,41213.0,41213.0
1367,3725.0,appwrite/appwrite,TypeScript,appwrite,3735.0,180190854.0,41130.0,41130.0
1368,5074.0,dypsilon/frontend-dev-bookmarks,,frontend-dev-bookmarks,335.0,10865436.0,41010.0,41010.0
1369,9567.0,Asabeneh/30-Days-Of-JavaScript,JavaScript,30-Days-Of-JavaScript,631.0,229764465.0,40971.0,40971.0
1370,1759.0,starship/starship,Rust,starship,3192.0,178991158.0,40891.0,40891.0
1371,5060.0,n8n-io/n8n,TypeScript,n8n,7704.0,193215554.0,40842.0,40842.0
1372,12459.0,bailicangdu/vue2-elm,Vue,vue2-elm,50.0,77189043.0,40769.0,40769.0
1373,10356.0,grpc/grpc,C++,grpc,24983.0,27729880.0,40764.0,40764.0
1374,2567.0,Unitech/pm2,JavaScript,pm2,880.0,10187082.0,40731.0,40731.0
1375,7529.0,Alamofire/Alamofire,Swift,Alamofire,1089.0,22458259.0,40547.0,40547.0
1376,8134.0,discourse/discourse,Ruby,discourse,26281.0,7569578.0,40533.0,40533.0
1377,3095.0,streamich/react-use,TypeScript,react-use,1988.0,154950925.0,40440.0,40440.0
1378,3387.0,brillout/awesome-react-components,,awesome-react-components,374.0,61893399.0,40408.0,40408.0
1379,5656.0,yangshun/front-end-interview-handbook,MDX,front-end-interview-handbook,315.0,117372806.0,40334.0,40334.0
1380,6500.0,nlohmann/json,C++,json,1027.0,11171548.0,40328.0,40328.0
1381,5336.0,dkhamsing/open-source-ios-apps,,open-source-ios-apps,1214.0,29887499.0,40138.0,40138.0
1382,3880.0,nwjs/nw.js,JavaScript,nw.js,838.0,3100121.0,40114.0,40114.0
1383,2470.0,styled-components/styled-components,TypeScript,styled-components,1302.0,65794292.0,40098.0,40098.0
1384,4322.0,type-challenges/type-challenges,TypeScript,type-challenges,687.0,281975310.0,40092.0,40092.0
1385,26261.0,apache/dubbo,Java,dubbo,7093.0,4710920.0,40047.0,40047.0
1386,5739.0,Leaflet/Leaflet,JavaScript,Leaflet,4023.0,931135.0,40010.0,40010.0
1387,7253.0,akullpp/awesome-java,,awesome-java,950.0,21648001.0,39963.0,39963.0
1388,2473.0,GitSquared/edex-ui,JavaScript,edex-ui,475.0,80276391.0,39863.0,39863.0
1389,2659.0,TanStack/query,TypeScript,query,2457.0,207645083.0,39749.0,39749.0
1390,1980.0,react-hook-form/react-hook-form,TypeScript,react-hook-form,2353.0,174038031.0,39647.0,39647.0
1391,2295.0,serhii-londar/open-source-mac-os-apps,,open-source-mac-os-apps,677.0,109343098.0,39523.0,39523.0
1392,6849.0,faif/python-patterns,Python,python-patterns,325.0,4578002.0,39429.0,39429.0
1393,9239.0,Homebrew/brew,Ruby,brew,12041.0,53238813.0,39428.0,39428.0
1394,4659.0,geekan/MetaGPT,Python,MetaGPT,743.0,660551251.0,39422.0,39422.0
1395,3575.0,dcloudio/uni-app,JavaScript,uni-app,416.0,140687430.0,39391.0,39391.0
1396,5102.0,THUDM/ChatGLM-6B,Python,ChatGLM-6B,121.0,613349035.0,39341.0,39341.0
1397,4648.0,skylot/jadx,Java,jadx,528.0,8859474.0,39213.0,39213.0
1398,6910.0,vuetifyjs/vuetify,TypeScript,vuetify,5155.0,67962648.0,39064.0,39064.0
1399,9915.0,RocketChat/Rocket.Chat,TypeScript,Rocket.Chat,15818.0,35866694.0,38887.0,38887.0
1400,4744.0,Dogfalo/materialize,JavaScript,materialize,1443.0,23974149.0,38861.0,38861.0
1401,4987.0,alex/what-happens-when,,what-happens-when,1823.0,14194174.0,38855.0,38855.0
1402,13375.0,kelseyhightower/kubernetes-the-hard-way,,kubernetes-the-hard-way,384.0,62812261.0,38788.0,38788.0
1403,7283.0,jgraph/drawio,JavaScript,drawio,167.0,67508428.0,38715.0,38715.0
1404,5602.0,fastlane/fastlane,Ruby,fastlane,7387.0,27442967.0,38646.0,38646.0
1405,7265.0,PaddlePaddle/PaddleOCR,Python,PaddleOCR,2883.0,262296122.0,38627.0,38627.0
